id, customer_name, order_date, total_cost, hour, 
50962,Person 50962,213,10.0,19
50963,Person 50963,213,5.0,19
50964,Person 50964,213,15.0,16
50965,Person 50965,213,10.0,16
50966,Person 50966,213,5.0,16
50967,Person 50967,213,15.0,11
50968,Person 50968,213,10.0,11
50969,Person 50969,213,5.0,11
50970,Person 50970,213,15.0,18
50971,Person 50971,213,10.0,18
50972,Person 50972,213,5.0,18
50973,Person 50973,213,25.0,18
50974,Person 50974,213,20.0,18
50975,Person 50975,213,15.0,18
50976,Person 50976,213,10.0,18
50977,Person 50977,213,5.0,18
50978,Person 50978,213,20.0,16
50979,Person 50979,213,15.0,16
50980,Person 50980,213,10.0,16
50981,Person 50981,213,5.0,16
50982,Person 50982,213,25.0,21
50983,Person 50983,213,20.0,21
50984,Person 50984,213,15.0,21
50985,Person 50985,213,10.0,21
50986,Person 50986,213,5.0,21
50987,Person 50987,213,20.0,17
50988,Person 50988,213,15.0,17
50989,Person 50989,213,10.0,17
50990,Person 50990,213,5.0,17
50991,Person 50991,213,20.0,21
50992,Person 50992,213,15.0,21
50993,Person 50993,213,10.0,21
50994,Person 50994,213,5.0,21
50995,Person 50995,213,10.0,20
50996,Person 50996,213,5.0,20
50997,Person 50997,213,30.0,12
50998,Person 50998,213,25.0,12
50999,Person 50999,213,20.0,12
51000,Person 51000,213,15.0,12
51001,Person 51001,213,10.0,12
51002,Person 51002,213,5.0,12
51003,Person 51003,213,20.0,20
51004,Person 51004,213,15.0,20
51005,Person 51005,213,10.0,20
51006,Person 51006,213,5.0,20
51007,Person 51007,213,30.0,18
51008,Person 51008,213,25.0,18
51009,Person 51009,213,20.0,18
51010,Person 51010,213,15.0,18
51011,Person 51011,213,10.0,18
51012,Person 51012,213,5.0,18
51013,Person 51013,213,30.0,16
51014,Person 51014,213,25.0,16
51015,Person 51015,213,20.0,16
51016,Person 51016,213,15.0,16
51017,Person 51017,213,10.0,16
51018,Person 51018,213,5.0,16
51019,Person 51019,213,15.0,14
51020,Person 51020,213,10.0,14
51021,Person 51021,213,5.0,14
51022,Person 51022,213,30.0,12
51023,Person 51023,213,25.0,12
51024,Person 51024,213,20.0,12
51025,Person 51025,213,15.0,12
51026,Person 51026,213,10.0,12
51027,Person 51027,213,5.0,12
51028,Person 51028,213,30.0,18
51029,Person 51029,213,25.0,18
51030,Person 51030,213,20.0,18
51031,Person 51031,213,15.0,18
51032,Person 51032,213,10.0,18
51033,Person 51033,213,5.0,18
51034,Person 51034,213,20.0,19
51035,Person 51035,213,15.0,19
51036,Person 51036,213,10.0,19
51037,Person 51037,213,5.0,19
51038,Person 51038,214,20.0,18
51039,Person 51039,214,15.0,18
51040,Person 51040,214,10.0,18
51041,Person 51041,214,5.0,18
51042,Person 51042,214,25.0,18
51043,Person 51043,214,20.0,18
51044,Person 51044,214,15.0,18
51045,Person 51045,214,10.0,18
51046,Person 51046,214,5.0,18
51047,Person 51047,214,5.0,16
51048,Person 51048,214,20.0,20
51049,Person 51049,214,15.0,20
51050,Person 51050,214,10.0,20
51051,Person 51051,214,5.0,20
51052,Person 51052,214,30.0,15
51053,Person 51053,214,25.0,15
51054,Person 51054,214,20.0,15
51055,Person 51055,214,15.0,15
51056,Person 51056,214,10.0,15
51057,Person 51057,214,5.0,15
51058,Person 51058,214,5.0,14
51059,Person 51059,214,15.0,21
51060,Person 51060,214,10.0,21
51061,Person 51061,214,5.0,21
51062,Person 51062,214,30.0,13
51063,Person 51063,214,25.0,13
51064,Person 51064,214,20.0,13
51065,Person 51065,214,15.0,13
51066,Person 51066,214,10.0,13
51067,Person 51067,214,5.0,13
51068,Person 51068,214,10.0,16
51069,Person 51069,214,5.0,16
51070,Person 51070,214,25.0,19
51071,Person 51071,214,20.0,19
51072,Person 51072,214,15.0,19
51073,Person 51073,214,10.0,19
51074,Person 51074,214,5.0,19
51075,Person 51075,214,20.0,14
51076,Person 51076,214,15.0,14
51077,Person 51077,214,10.0,14
51078,Person 51078,214,5.0,14
51079,Person 51079,214,10.0,18
51080,Person 51080,214,5.0,18
51081,Person 51081,214,10.0,13
51082,Person 51082,214,5.0,13
51083,Person 51083,214,20.0,15
51084,Person 51084,214,15.0,15
51085,Person 51085,214,10.0,15
51086,Person 51086,214,5.0,15
51087,Person 51087,214,25.0,13
51088,Person 51088,214,20.0,13
51089,Person 51089,214,15.0,13
51090,Person 51090,214,10.0,13
51091,Person 51091,214,5.0,13
51092,Person 51092,214,30.0,18
51093,Person 51093,214,25.0,18
51094,Person 51094,214,20.0,18
51095,Person 51095,214,15.0,18
51096,Person 51096,214,10.0,18
51097,Person 51097,214,5.0,18
51098,Person 51098,214,25.0,15
51099,Person 51099,214,20.0,15
51100,Person 51100,214,15.0,15
51101,Person 51101,214,10.0,15
51102,Person 51102,214,5.0,15
51103,Person 51103,214,5.0,12
51104,Person 51104,214,30.0,21
51105,Person 51105,214,25.0,21
51106,Person 51106,214,20.0,21
51107,Person 51107,214,15.0,21
51108,Person 51108,214,10.0,21
51109,Person 51109,214,5.0,21
51110,Person 51110,214,20.0,12
51111,Person 51111,214,15.0,12
51112,Person 51112,214,10.0,12
51113,Person 51113,214,5.0,12
51114,Person 51114,214,25.0,21
51115,Person 51115,214,20.0,21
51116,Person 51116,214,15.0,21
51117,Person 51117,214,10.0,21
51118,Person 51118,214,5.0,21
51119,Person 51119,214,5.0,18
51120,Person 51120,214,25.0,17
51121,Person 51121,214,20.0,17
51122,Person 51122,214,15.0,17
51123,Person 51123,214,10.0,17
51124,Person 51124,214,5.0,17
51125,Person 51125,214,15.0,14
51126,Person 51126,214,10.0,14
51127,Person 51127,214,5.0,14
51128,Person 51128,214,5.0,19
51129,Person 51129,214,5.0,18
51130,Person 51130,214,30.0,12
51131,Person 51131,214,25.0,12
51132,Person 51132,214,20.0,12
51133,Person 51133,214,15.0,12
51134,Person 51134,214,10.0,12
51135,Person 51135,214,5.0,12
51136,Person 51136,214,5.0,13
51137,Person 51137,214,20.0,15
51138,Person 51138,214,15.0,15
51139,Person 51139,214,10.0,15
51140,Person 51140,214,5.0,15
51141,Person 51141,214,25.0,12
51142,Person 51142,214,20.0,12
51143,Person 51143,214,15.0,12
51144,Person 51144,214,10.0,12
51145,Person 51145,214,5.0,12
51146,Person 51146,214,5.0,12
51147,Person 51147,214,20.0,13
51148,Person 51148,214,15.0,13
51149,Person 51149,214,10.0,13
51150,Person 51150,214,5.0,13
51151,Person 51151,214,20.0,12
51152,Person 51152,214,15.0,12
51153,Person 51153,214,10.0,12
51154,Person 51154,214,5.0,12
51155,Person 51155,214,30.0,15
51156,Person 51156,214,25.0,15
51157,Person 51157,214,20.0,15
51158,Person 51158,214,15.0,15
51159,Person 51159,214,10.0,15
51160,Person 51160,214,5.0,15
51161,Person 51161,214,25.0,21
51162,Person 51162,214,20.0,21
51163,Person 51163,214,15.0,21
51164,Person 51164,214,10.0,21
51165,Person 51165,214,5.0,21
51166,Person 51166,214,10.0,21
51167,Person 51167,214,5.0,21
51168,Person 51168,215,15.0,16
51169,Person 51169,215,10.0,16
51170,Person 51170,215,5.0,16
51171,Person 51171,215,20.0,11
51172,Person 51172,215,15.0,11
51173,Person 51173,215,10.0,11
51174,Person 51174,215,5.0,11
51175,Person 51175,215,25.0,20
51176,Person 51176,215,20.0,20
51177,Person 51177,215,15.0,20
51178,Person 51178,215,10.0,20
51179,Person 51179,215,5.0,20
51180,Person 51180,215,10.0,18
51181,Person 51181,215,5.0,18
51182,Person 51182,215,10.0,19
51183,Person 51183,215,5.0,19
51184,Person 51184,215,20.0,17
51185,Person 51185,215,15.0,17
51186,Person 51186,215,10.0,17
51187,Person 51187,215,5.0,17
51188,Person 51188,215,30.0,14
51189,Person 51189,215,25.0,14
51190,Person 51190,215,20.0,14
51191,Person 51191,215,15.0,14
51192,Person 51192,215,10.0,14
51193,Person 51193,215,5.0,14
51194,Person 51194,215,15.0,13
51195,Person 51195,215,10.0,13
51196,Person 51196,215,5.0,13
51197,Person 51197,215,5.0,17
51198,Person 51198,215,25.0,21
51199,Person 51199,215,20.0,21
51200,Person 51200,215,15.0,21
51201,Person 51201,215,10.0,21
51202,Person 51202,215,5.0,21
51203,Person 51203,215,15.0,11
51204,Person 51204,215,10.0,11
51205,Person 51205,215,5.0,11
51206,Person 51206,215,20.0,18
51207,Person 51207,215,15.0,18
51208,Person 51208,215,10.0,18
51209,Person 51209,215,5.0,18
51210,Person 51210,215,5.0,12
51211,Person 51211,215,15.0,21
51212,Person 51212,215,10.0,21
51213,Person 51213,215,5.0,21
51214,Person 51214,215,15.0,15
51215,Person 51215,215,10.0,15
51216,Person 51216,215,5.0,15
51217,Person 51217,215,20.0,18
51218,Person 51218,215,15.0,18
51219,Person 51219,215,10.0,18
51220,Person 51220,215,5.0,18
51221,Person 51221,215,15.0,21
51222,Person 51222,215,10.0,21
51223,Person 51223,215,5.0,21
51224,Person 51224,215,20.0,20
51225,Person 51225,215,15.0,20
51226,Person 51226,215,10.0,20
51227,Person 51227,215,5.0,20
51228,Person 51228,215,5.0,17
51229,Person 51229,215,15.0,15
51230,Person 51230,215,10.0,15
51231,Person 51231,215,5.0,15
51232,Person 51232,215,10.0,18
51233,Person 51233,215,5.0,18
51234,Person 51234,215,15.0,14
51235,Person 51235,215,10.0,14
51236,Person 51236,215,5.0,14
51237,Person 51237,215,15.0,16
51238,Person 51238,215,10.0,16
51239,Person 51239,215,5.0,16
51240,Person 51240,215,5.0,18
51241,Person 51241,215,15.0,13
51242,Person 51242,215,10.0,13
51243,Person 51243,215,5.0,13
51244,Person 51244,215,20.0,21
51245,Person 51245,215,15.0,21
51246,Person 51246,215,10.0,21
51247,Person 51247,215,5.0,21
51248,Person 51248,215,30.0,17
51249,Person 51249,215,25.0,17
51250,Person 51250,215,20.0,17
51251,Person 51251,215,15.0,17
51252,Person 51252,215,10.0,17
51253,Person 51253,215,5.0,17
51254,Person 51254,215,15.0,18
51255,Person 51255,215,10.0,18
51256,Person 51256,215,5.0,18
51257,Person 51257,215,10.0,16
51258,Person 51258,215,5.0,16
51259,Person 51259,215,15.0,14
51260,Person 51260,215,10.0,14
51261,Person 51261,215,5.0,14
51262,Person 51262,215,25.0,13
51263,Person 51263,215,20.0,13
51264,Person 51264,215,15.0,13
51265,Person 51265,215,10.0,13
51266,Person 51266,215,5.0,13
51267,Person 51267,215,25.0,11
51268,Person 51268,215,20.0,11
51269,Person 51269,215,15.0,11
51270,Person 51270,215,10.0,11
51271,Person 51271,215,5.0,11
51272,Person 51272,215,25.0,13
51273,Person 51273,215,20.0,13
51274,Person 51274,215,15.0,13
51275,Person 51275,215,10.0,13
51276,Person 51276,215,5.0,13
51277,Person 51277,215,10.0,20
51278,Person 51278,215,5.0,20
51279,Person 51279,215,15.0,19
51280,Person 51280,215,10.0,19
51281,Person 51281,215,5.0,19
51282,Person 51282,215,30.0,17
51283,Person 51283,215,25.0,17
51284,Person 51284,215,20.0,17
51285,Person 51285,215,15.0,17
51286,Person 51286,215,10.0,17
51287,Person 51287,215,5.0,17
51288,Person 51288,215,5.0,17
51289,Person 51289,215,25.0,20
51290,Person 51290,215,20.0,20
51291,Person 51291,215,15.0,20
51292,Person 51292,215,10.0,20
51293,Person 51293,215,5.0,20
51294,Person 51294,215,20.0,15
51295,Person 51295,215,15.0,15
51296,Person 51296,215,10.0,15
51297,Person 51297,215,5.0,15
51298,Person 51298,215,10.0,19
51299,Person 51299,215,5.0,19
51300,Person 51300,215,20.0,19
51301,Person 51301,215,15.0,19
51302,Person 51302,215,10.0,19
51303,Person 51303,215,5.0,19
51304,Person 51304,215,25.0,13
51305,Person 51305,215,20.0,13
51306,Person 51306,215,15.0,13
51307,Person 51307,215,10.0,13
51308,Person 51308,215,5.0,13
51309,Person 51309,215,25.0,12
51310,Person 51310,215,20.0,12
51311,Person 51311,215,15.0,12
51312,Person 51312,215,10.0,12
51313,Person 51313,215,5.0,12
51314,Person 51314,215,30.0,15
51315,Person 51315,215,25.0,15
51316,Person 51316,215,20.0,15
51317,Person 51317,215,15.0,15
51318,Person 51318,215,10.0,15
51319,Person 51319,215,5.0,15
51320,Person 51320,215,30.0,20
51321,Person 51321,215,25.0,20
51322,Person 51322,215,20.0,20
51323,Person 51323,215,15.0,20
51324,Person 51324,215,10.0,20
51325,Person 51325,215,5.0,20
51326,Person 51326,216,25.0,16
51327,Person 51327,216,20.0,16
51328,Person 51328,216,15.0,16
51329,Person 51329,216,10.0,16
51330,Person 51330,216,5.0,16
51331,Person 51331,216,30.0,17
51332,Person 51332,216,25.0,17
51333,Person 51333,216,20.0,17
51334,Person 51334,216,15.0,17
51335,Person 51335,216,10.0,17
51336,Person 51336,216,5.0,17
51337,Person 51337,216,25.0,16
51338,Person 51338,216,20.0,16
51339,Person 51339,216,15.0,16
51340,Person 51340,216,10.0,16
51341,Person 51341,216,5.0,16
51342,Person 51342,216,5.0,16
51343,Person 51343,216,25.0,16
51344,Person 51344,216,20.0,16
51345,Person 51345,216,15.0,16
51346,Person 51346,216,10.0,16
51347,Person 51347,216,5.0,16
51348,Person 51348,216,25.0,19
51349,Person 51349,216,20.0,19
51350,Person 51350,216,15.0,19
51351,Person 51351,216,10.0,19
51352,Person 51352,216,5.0,19
51353,Person 51353,216,5.0,14
51354,Person 51354,216,20.0,18
51355,Person 51355,216,15.0,18
51356,Person 51356,216,10.0,18
51357,Person 51357,216,5.0,18
51358,Person 51358,216,20.0,19
51359,Person 51359,216,15.0,19
51360,Person 51360,216,10.0,19
51361,Person 51361,216,5.0,19
51362,Person 51362,216,20.0,20
51363,Person 51363,216,15.0,20
51364,Person 51364,216,10.0,20
51365,Person 51365,216,5.0,20
51366,Person 51366,216,20.0,19
51367,Person 51367,216,15.0,19
51368,Person 51368,216,10.0,19
51369,Person 51369,216,5.0,19
51370,Person 51370,216,25.0,11
51371,Person 51371,216,20.0,11
51372,Person 51372,216,15.0,11
51373,Person 51373,216,10.0,11
51374,Person 51374,216,5.0,11
51375,Person 51375,216,20.0,16
51376,Person 51376,216,15.0,16
51377,Person 51377,216,10.0,16
51378,Person 51378,216,5.0,16
51379,Person 51379,216,20.0,12
51380,Person 51380,216,15.0,12
51381,Person 51381,216,10.0,12
51382,Person 51382,216,5.0,12
51383,Person 51383,216,25.0,14
51384,Person 51384,216,20.0,14
51385,Person 51385,216,15.0,14
51386,Person 51386,216,10.0,14
51387,Person 51387,216,5.0,14
51388,Person 51388,216,30.0,11
51389,Person 51389,216,25.0,11
51390,Person 51390,216,20.0,11
51391,Person 51391,216,15.0,11
51392,Person 51392,216,10.0,11
51393,Person 51393,216,5.0,11
51394,Person 51394,216,15.0,19
51395,Person 51395,216,10.0,19
51396,Person 51396,216,5.0,19
51397,Person 51397,216,15.0,19
51398,Person 51398,216,10.0,19
51399,Person 51399,216,5.0,19
51400,Person 51400,216,10.0,21
51401,Person 51401,216,5.0,21
51402,Person 51402,216,20.0,16
51403,Person 51403,216,15.0,16
51404,Person 51404,216,10.0,16
51405,Person 51405,216,5.0,16
51406,Person 51406,216,10.0,20
51407,Person 51407,216,5.0,20
51408,Person 51408,216,15.0,14
51409,Person 51409,216,10.0,14
51410,Person 51410,216,5.0,14
51411,Person 51411,216,30.0,21
51412,Person 51412,216,25.0,21
51413,Person 51413,216,20.0,21
51414,Person 51414,216,15.0,21
51415,Person 51415,216,10.0,21
51416,Person 51416,216,5.0,21
51417,Person 51417,216,25.0,18
51418,Person 51418,216,20.0,18
51419,Person 51419,216,15.0,18
51420,Person 51420,216,10.0,18
51421,Person 51421,216,5.0,18
51422,Person 51422,216,30.0,21
51423,Person 51423,216,25.0,21
51424,Person 51424,216,20.0,21
51425,Person 51425,216,15.0,21
51426,Person 51426,216,10.0,21
51427,Person 51427,216,5.0,21
51428,Person 51428,216,5.0,13
51429,Person 51429,216,20.0,21
51430,Person 51430,216,15.0,21
51431,Person 51431,216,10.0,21
51432,Person 51432,216,5.0,21
51433,Person 51433,216,25.0,19
51434,Person 51434,216,20.0,19
51435,Person 51435,216,15.0,19
51436,Person 51436,216,10.0,19
51437,Person 51437,216,5.0,19
51438,Person 51438,216,10.0,11
51439,Person 51439,216,5.0,11
51440,Person 51440,216,10.0,17
51441,Person 51441,216,5.0,17
51442,Person 51442,216,20.0,14
51443,Person 51443,216,15.0,14
51444,Person 51444,216,10.0,14
51445,Person 51445,216,5.0,14
51446,Person 51446,216,20.0,11
51447,Person 51447,216,15.0,11
51448,Person 51448,216,10.0,11
51449,Person 51449,216,5.0,11
51450,Person 51450,216,30.0,11
51451,Person 51451,216,25.0,11
51452,Person 51452,216,20.0,11
51453,Person 51453,216,15.0,11
51454,Person 51454,216,10.0,11
51455,Person 51455,216,5.0,11
51456,Person 51456,216,5.0,15
51457,Person 51457,216,15.0,20
51458,Person 51458,216,10.0,20
51459,Person 51459,216,5.0,20
51460,Person 51460,216,5.0,16
51461,Person 51461,216,10.0,19
51462,Person 51462,216,5.0,19
51463,Person 51463,216,5.0,13
51464,Person 51464,216,30.0,13
51465,Person 51465,216,25.0,13
51466,Person 51466,216,20.0,13
51467,Person 51467,216,15.0,13
51468,Person 51468,216,10.0,13
51469,Person 51469,216,5.0,13
51470,Person 51470,216,15.0,14
51471,Person 51471,216,10.0,14
51472,Person 51472,216,5.0,14
51473,Person 51473,216,15.0,12
51474,Person 51474,216,10.0,12
51475,Person 51475,216,5.0,12
51476,Person 51476,216,20.0,15
51477,Person 51477,216,15.0,15
51478,Person 51478,216,10.0,15
51479,Person 51479,216,5.0,15
51480,Person 51480,216,25.0,21
51481,Person 51481,216,20.0,21
51482,Person 51482,216,15.0,21
51483,Person 51483,216,10.0,21
51484,Person 51484,216,5.0,21
51485,Person 51485,216,5.0,15
51486,Person 51486,216,5.0,13
51487,Person 51487,216,30.0,13
51488,Person 51488,216,25.0,13
51489,Person 51489,216,20.0,13
51490,Person 51490,216,15.0,13
51491,Person 51491,216,10.0,13
51492,Person 51492,216,5.0,13
51493,Person 51493,216,30.0,21
51494,Person 51494,216,25.0,21
51495,Person 51495,216,20.0,21
51496,Person 51496,216,15.0,21
51497,Person 51497,216,10.0,21
51498,Person 51498,216,5.0,21
51499,Person 51499,216,5.0,15
51500,Person 51500,216,25.0,14
51501,Person 51501,216,20.0,14
51502,Person 51502,216,15.0,14
51503,Person 51503,216,10.0,14
51504,Person 51504,216,5.0,14
51505,Person 51505,216,15.0,16
51506,Person 51506,216,10.0,16
51507,Person 51507,216,5.0,16
51508,Person 51508,216,30.0,13
51509,Person 51509,216,25.0,13
51510,Person 51510,216,20.0,13
51511,Person 51511,216,15.0,13
51512,Person 51512,216,10.0,13
51513,Person 51513,216,5.0,13
51514,Person 51514,216,25.0,16
51515,Person 51515,216,20.0,16
51516,Person 51516,216,15.0,16
51517,Person 51517,216,10.0,16
51518,Person 51518,216,5.0,16
51519,Person 51519,216,20.0,19
51520,Person 51520,216,15.0,19
51521,Person 51521,216,10.0,19
51522,Person 51522,216,5.0,19
51523,Person 51523,216,25.0,14
51524,Person 51524,216,20.0,14
51525,Person 51525,216,15.0,14
51526,Person 51526,216,10.0,14
51527,Person 51527,216,5.0,14
51528,Person 51528,216,30.0,16
51529,Person 51529,216,25.0,16
51530,Person 51530,216,20.0,16
51531,Person 51531,216,15.0,16
51532,Person 51532,216,10.0,16
51533,Person 51533,216,5.0,16
51534,Person 51534,216,25.0,16
51535,Person 51535,216,20.0,16
51536,Person 51536,216,15.0,16
51537,Person 51537,216,10.0,16
51538,Person 51538,216,5.0,16
51539,Person 51539,216,5.0,13
51540,Person 51540,216,15.0,19
51541,Person 51541,216,10.0,19
51542,Person 51542,216,5.0,19
51543,Person 51543,216,10.0,11
51544,Person 51544,216,5.0,11
51545,Person 51545,216,20.0,21
51546,Person 51546,216,15.0,21
51547,Person 51547,216,10.0,21
51548,Person 51548,216,5.0,21
51549,Person 51549,216,5.0,17
51550,Person 51550,216,15.0,18
51551,Person 51551,216,10.0,18
51552,Person 51552,216,5.0,18
51553,Person 51553,216,10.0,17
51554,Person 51554,216,5.0,17
51555,Person 51555,216,25.0,15
51556,Person 51556,216,20.0,15
51557,Person 51557,216,15.0,15
51558,Person 51558,216,10.0,15
51559,Person 51559,216,5.0,15
51560,Person 51560,216,20.0,14
51561,Person 51561,216,15.0,14
51562,Person 51562,216,10.0,14
51563,Person 51563,216,5.0,14
51564,Person 51564,216,10.0,16
51565,Person 51565,216,5.0,16
51566,Person 51566,216,20.0,16
51567,Person 51567,216,15.0,16
51568,Person 51568,216,10.0,16
51569,Person 51569,216,5.0,16
51570,Person 51570,216,30.0,18
51571,Person 51571,216,25.0,18
51572,Person 51572,216,20.0,18
51573,Person 51573,216,15.0,18
51574,Person 51574,216,10.0,18
51575,Person 51575,216,5.0,18
51576,Person 51576,216,15.0,15
51577,Person 51577,216,10.0,15
51578,Person 51578,216,5.0,15
51579,Person 51579,216,10.0,20
51580,Person 51580,216,5.0,20
51581,Person 51581,216,20.0,18
51582,Person 51582,216,15.0,18
51583,Person 51583,216,10.0,18
51584,Person 51584,216,5.0,18
51585,Person 51585,216,5.0,19
51586,Person 51586,216,15.0,16
51587,Person 51587,216,10.0,16
51588,Person 51588,216,5.0,16
51589,Person 51589,216,25.0,21
51590,Person 51590,216,20.0,21
51591,Person 51591,216,15.0,21
51592,Person 51592,216,10.0,21
51593,Person 51593,216,5.0,21
51594,Person 51594,216,20.0,18
51595,Person 51595,216,15.0,18
51596,Person 51596,216,10.0,18
51597,Person 51597,216,5.0,18
51598,Person 51598,216,15.0,11
51599,Person 51599,216,10.0,11
51600,Person 51600,216,5.0,11
51601,Person 51601,216,15.0,13
51602,Person 51602,216,10.0,13
51603,Person 51603,216,5.0,13
51604,Person 51604,216,10.0,11
51605,Person 51605,216,5.0,11
51606,Person 51606,216,5.0,15
51607,Person 51607,216,5.0,18
51608,Person 51608,216,20.0,13
51609,Person 51609,216,15.0,13
51610,Person 51610,216,10.0,13
51611,Person 51611,216,5.0,13
51612,Person 51612,216,15.0,15
51613,Person 51613,216,10.0,15
51614,Person 51614,216,5.0,15
51615,Person 51615,216,20.0,14
51616,Person 51616,216,15.0,14
51617,Person 51617,216,10.0,14
51618,Person 51618,216,5.0,14
51619,Person 51619,216,25.0,21
51620,Person 51620,216,20.0,21
51621,Person 51621,216,15.0,21
51622,Person 51622,216,10.0,21
51623,Person 51623,216,5.0,21
51624,Person 51624,216,15.0,19
51625,Person 51625,216,10.0,19
51626,Person 51626,216,5.0,19
51627,Person 51627,216,20.0,14
51628,Person 51628,216,15.0,14
51629,Person 51629,216,10.0,14
51630,Person 51630,216,5.0,14
51631,Person 51631,216,15.0,12
51632,Person 51632,216,10.0,12
51633,Person 51633,216,5.0,12
51634,Person 51634,216,30.0,19
51635,Person 51635,216,25.0,19
51636,Person 51636,216,20.0,19
51637,Person 51637,216,15.0,19
51638,Person 51638,216,10.0,19
51639,Person 51639,216,5.0,19
51640,Person 51640,216,10.0,14
51641,Person 51641,216,5.0,14
51642,Person 51642,216,20.0,15
51643,Person 51643,216,15.0,15
51644,Person 51644,216,10.0,15
51645,Person 51645,216,5.0,15
51646,Person 51646,216,15.0,13
51647,Person 51647,216,10.0,13
51648,Person 51648,216,5.0,13
51649,Person 51649,216,5.0,16
51650,Person 51650,216,25.0,14
51651,Person 51651,216,20.0,14
51652,Person 51652,216,15.0,14
51653,Person 51653,216,10.0,14
51654,Person 51654,216,5.0,14
51655,Person 51655,217,25.0,15
51656,Person 51656,217,20.0,15
51657,Person 51657,217,15.0,15
51658,Person 51658,217,10.0,15
51659,Person 51659,217,5.0,15
51660,Person 51660,217,5.0,21
51661,Person 51661,217,30.0,13
51662,Person 51662,217,25.0,13
51663,Person 51663,217,20.0,13
51664,Person 51664,217,15.0,13
51665,Person 51665,217,10.0,13
51666,Person 51666,217,5.0,13
51667,Person 51667,217,10.0,21
51668,Person 51668,217,5.0,21
51669,Person 51669,217,30.0,15
51670,Person 51670,217,25.0,15
51671,Person 51671,217,20.0,15
51672,Person 51672,217,15.0,15
51673,Person 51673,217,10.0,15
51674,Person 51674,217,5.0,15
51675,Person 51675,217,25.0,12
51676,Person 51676,217,20.0,12
51677,Person 51677,217,15.0,12
51678,Person 51678,217,10.0,12
51679,Person 51679,217,5.0,12
51680,Person 51680,217,15.0,13
51681,Person 51681,217,10.0,13
51682,Person 51682,217,5.0,13
51683,Person 51683,217,5.0,14
51684,Person 51684,217,10.0,16
51685,Person 51685,217,5.0,16
51686,Person 51686,217,20.0,13
51687,Person 51687,217,15.0,13
51688,Person 51688,217,10.0,13
51689,Person 51689,217,5.0,13
51690,Person 51690,217,20.0,17
51691,Person 51691,217,15.0,17
51692,Person 51692,217,10.0,17
51693,Person 51693,217,5.0,17
51694,Person 51694,217,5.0,12
51695,Person 51695,217,5.0,21
51696,Person 51696,217,5.0,14
51697,Person 51697,217,15.0,21
51698,Person 51698,217,10.0,21
51699,Person 51699,217,5.0,21
51700,Person 51700,217,5.0,12
51701,Person 51701,217,20.0,16
51702,Person 51702,217,15.0,16
51703,Person 51703,217,10.0,16
51704,Person 51704,217,5.0,16
51705,Person 51705,217,25.0,17
51706,Person 51706,217,20.0,17
51707,Person 51707,217,15.0,17
51708,Person 51708,217,10.0,17
51709,Person 51709,217,5.0,17
51710,Person 51710,217,25.0,15
51711,Person 51711,217,20.0,15
51712,Person 51712,217,15.0,15
51713,Person 51713,217,10.0,15
51714,Person 51714,217,5.0,15
51715,Person 51715,217,30.0,16
51716,Person 51716,217,25.0,16
51717,Person 51717,217,20.0,16
51718,Person 51718,217,15.0,16
51719,Person 51719,217,10.0,16
51720,Person 51720,217,5.0,16
51721,Person 51721,217,5.0,18
51722,Person 51722,217,20.0,13
51723,Person 51723,217,15.0,13
51724,Person 51724,217,10.0,13
51725,Person 51725,217,5.0,13
51726,Person 51726,217,10.0,21
51727,Person 51727,217,5.0,21
51728,Person 51728,217,25.0,21
51729,Person 51729,217,20.0,21
51730,Person 51730,217,15.0,21
51731,Person 51731,217,10.0,21
51732,Person 51732,217,5.0,21
51733,Person 51733,217,20.0,18
51734,Person 51734,217,15.0,18
51735,Person 51735,217,10.0,18
51736,Person 51736,217,5.0,18
51737,Person 51737,217,10.0,12
51738,Person 51738,217,5.0,12
51739,Person 51739,217,10.0,12
51740,Person 51740,217,5.0,12
51741,Person 51741,217,25.0,11
51742,Person 51742,217,20.0,11
51743,Person 51743,217,15.0,11
51744,Person 51744,217,10.0,11
51745,Person 51745,217,5.0,11
51746,Person 51746,217,30.0,13
51747,Person 51747,217,25.0,13
51748,Person 51748,217,20.0,13
51749,Person 51749,217,15.0,13
51750,Person 51750,217,10.0,13
51751,Person 51751,217,5.0,13
51752,Person 51752,217,30.0,15
51753,Person 51753,217,25.0,15
51754,Person 51754,217,20.0,15
51755,Person 51755,217,15.0,15
51756,Person 51756,217,10.0,15
51757,Person 51757,217,5.0,15
51758,Person 51758,217,5.0,17
51759,Person 51759,217,20.0,18
51760,Person 51760,217,15.0,18
51761,Person 51761,217,10.0,18
51762,Person 51762,217,5.0,18
51763,Person 51763,217,25.0,14
51764,Person 51764,217,20.0,14
51765,Person 51765,217,15.0,14
51766,Person 51766,217,10.0,14
51767,Person 51767,217,5.0,14
51768,Person 51768,217,20.0,19
51769,Person 51769,217,15.0,19
51770,Person 51770,217,10.0,19
51771,Person 51771,217,5.0,19
51772,Person 51772,217,5.0,21
51773,Person 51773,218,5.0,16
51774,Person 51774,218,30.0,17
51775,Person 51775,218,25.0,17
51776,Person 51776,218,20.0,17
51777,Person 51777,218,15.0,17
51778,Person 51778,218,10.0,17
51779,Person 51779,218,5.0,17
51780,Person 51780,218,20.0,18
51781,Person 51781,218,15.0,18
51782,Person 51782,218,10.0,18
51783,Person 51783,218,5.0,18
